time,steps,distance,calories
1735145160,7,4,0.0
1735141860,11,7,0.0
1735141800,45,27,1.8
1735141500,4,2,0.0
1735141380,23,15,1.0
1735141320,46,27,1.8399999
1735141200,9,6,0.0
1735141140,12,7,0.48
1735141140,7,4,0.0
1735141080,13,8,0.0
1735141080,28,16,1.12
1735141020,3,2,0.0
1735140960,6,4,0.0
1735140900,11,6,0.44
1735140840,9,6,0.0
1735140780,12,7,0.48
1735140300,6,4,0.0
1735136100,6,4,1.0
1735135920,1,0,1.0
1735135860,10,6,1.0
1735132920,5,3,1.0
1735132680,24,16,2.0
1735132620,7,4,1.0
1735129440,1,0,1.0
1735129380,10,7,1.0
1735128780,17,12,2.0
1735128720,8,6,1.0
1735128660,12,7,0.48
1735128600,11,8,1.0
1735128420,6,5,1.0
1735128240,7,5,1.0
1735128180,11,6,0.44
1735127940,8,6,1.0
1735127880,21,15,2.0
1735127880,11,6,0.44
1735127820,28,16,1.12
1735127820,17,12,2.0
1735127760,43,25,1.7199999
1735127280,9,7,1.0
1735126920,6,5,1.0
1735126860,11,8,1.0
1735126800,23,16,2.0
1735126800,25,15,1.0
1735126680,13,9,1.0
1735126620,19,11,0.76
1735126560,11,6,0.44
1735126440,1,1,1.0
1735126380,26,15,1.04
1735126380,22,15,2.0
1735126320,71,42,2.84
1735126260,3,1,0.12
1735125780,24,14,0.96
1735125720,10,6,0.39999998
1735119360,29,17,1.16
1735114680,6,3,0.24
1735114620,6,3,0.24
1735119960,4,3,1.0
1735119900,1,1,1.0
1735119840,19,13,2.0
1735119600,1,1,1.0
1735119540,15,11,2.0
1735119420,6,5,1.0
1735119060,34,23,3.0
1735119000,18,13,2.0
1735118940,6,5,1.0
1735118820,27,19,2.0
1735118340,5,4,1.0
1735118040,19,13,2.0
1735117620,1,1,1.0
1735117560,9,7,1.0
1735116600,11,8,1.0
1735116540,25,17,2.0
1735116480,25,17,2.0
1735116420,24,17,2.0
1735116240,21,15,2.0
1735116180,7,5,1.0
1735116120,27,19,2.0
1735116000,7,5,1.0
1735115940,22,15,2.0
1735114680,7,5,1.0
1735078260,15,10,0.0
1735078020,11,7,0.0
1735074780,8,5,0.0
1735074720,20,12,0.79999995
1735074720,16,10,0.0
1735074660,44,29,2.0
1735074660,8,4,0.32
1735074600,29,17,1.16
1735072860,1,0,0.0
1735072800,6,4,0.0
1735072740,23,13,0.91999996
1735072740,11,7,0.0
1735070580,5,3,0.0
1735070520,6,4,0.0
1735070520,32,19,1.28
1735070460,19,12,0.0
1735070400,1,0,0.0
1735070400,14,8,0.56
1735070340,33,22,1.0
1735070280,20,12,0.79999995
1735068060,6,4,0.0
1735068000,24,16,1.0
1735067940,36,24,1.0
1735067940,9,5,0.35999998
1735067880,12,8,0.0
1735067880,21,12,0.84
1735067820,18,10,0.71999997
1735067760,34,22,1.0
1735067760,20,12,0.79999995
1735067700,48,28,1.92
1735066440,1,0,0.0
1735066380,83,55,4.0
1735066320,44,29,2.0
1735066320,57,34,2.28
1735066260,72,43,2.8799999
1735066200,48,32,2.0
1735066140,23,15,1.0
1735066140,53,31,2.12
1735066080,25,15,1.0
1735065660,10,6,0.0
1735065600,4,2,0.0
1735065540,47,31,2.0
1735065480,2,1,0.0
1735065480,13,7,0.52
1735065420,40,26,2.0
1735064700,12,8,0.0
1735064520,10,6,0.0
1735063620,5,3,0.0
1735062540,31,20,1.0
1735062480,44,29,2.0
1735062420,39,23,1.56
1735061760,24,16,1.0
1735061700,29,17,1.16
1735061280,10,6,0.0
1735060380,21,14,1.0
1735060320,9,5,0.35999998
1735059960,5,3,0.0
1735059480,14,9,0.0
1735059240,47,31,2.0
1735059180,95,64,4.0
1735059180,36,21,1.4399999
1735059120,47,31,2.0
1735059120,96,57,3.84
1735059060,39,23,1.56
1735058100,67,45,3.0
1735058040,60,36,2.3999999
1735057800,6,4,0.0
1735056780,43,28,2.0
1735056720,48,32,2.0
1735056720,54,32,2.1599998
1735056660,14,9,0.0
1735056660,65,39,2.6
1735056600,7,4,0.28
1735056600,66,44,3.0
1735056540,6,4,0.0
1735056540,73,43,2.9199998
1735056480,6,4,0.0
1735056480,24,14,0.96
1735055160,16,9,0.64
1735055160,1,0,0.0
1735055100,12,8,0.0
1735055040,11,7,0.0
1735054980,11,6,0.44
1735054980,12,8,0.0
1735054920,10,6,0.39999998
1735054920,12,8,0.0
1735054860,15,9,0.59999996
1735054860,49,33,2.0
1735054800,48,28,1.9200001
1735054560,16,10,0.0
1735054500,12,8,0.0
1735054500,13,7,0.52
1735054440,43,25,1.7199999
1735054440,6,4,0.0
1735054380,7,4,0.0
1735054380,10,6,0.39999998
1735054140,16,10,0.0
1735054080,7,4,0.0
1735053780,21,14,1.0
1735053420,16,10,0.0
1735053360,5,3,0.0
1735053300,10,6,0.0
1735053180,8,5,0.0
1735053120,20,13,1.0
1735051860,6,4,0.0
1735051800,6,4,0.0
1735051740,14,9,0.0
1735051680,21,14,1.0
1735051620,9,6,0.0
1735051620,18,10,0.71999997
1735051560,9,5,0.35999998
1735051200,9,6,0.0
1735049880,8,5,0.0
1735048620,2,1,0.0
1735048560,31,20,2.0
1735048500,24,16,2.0
1735048380,10,6,1.0
1735048260,39,26,3.0
1735048200,6,5,1.0
1735047960,6,5,1.0
1735047540,13,9,1.0
1735047480,25,17,2.0
1735047420,20,12,0.79999995
1735047420,53,36,3.0
1735047360,5,4,1.0
1735047300,24,17,2.0
1735047240,12,9,1.0
1735047180,15,11,1.0
1735047120,27,16,1.0799999
1735046340,27,19,2.0
1735046280,18,13,1.0
1735046280,13,7,0.52
1735046220,12,9,1.0
1735046220,6,3,0.24
1735046160,38,26,2.0
1735046160,11,6,0.44
1735046100,13,7,0.52
1735046100,4,3,1.0
1735046040,16,11,1.0
1735045320,10,7,1.0
1735043160,18,13,1.0
1735042860,11,8,1.0
1735042500,18,13,1.0
1735041840,13,9,1.0
1735041780,11,8,1.0
1735041300,8,6,1.0
1735041000,56,38,3.0
1735040940,11,6,0.44
1735040700,10,7,1.0
1735039920,6,5,1.0
1735039860,40,27,3.0
1735039800,21,15,2.0
1735039320,7,5,1.0
1735039140,8,6,1.0
1735039080,8,6,1.0
1735039020,14,10,1.0
1735038960,46,32,3.0
1735038900,6,5,1.0
1735038840,6,5,1.0
1735038780,6,5,1.0
1735038600,7,5,1.0
1735038480,7,5,1.0
1735038180,6,5,1.0
1735036440,25,17,2.0
1735036380,20,12,0.79999995
1735036320,14,10,1.0
1735036260,23,13,0.91999996
1735036260,19,13,1.0
1735035540,9,7,1.0
1735035480,19,13,1.0
1735030500,1,1,1.0
1735030440,24,17,2.0
1735030380,31,21,2.0
1735030380,16,9,0.64
1735030320,13,7,0.52
1735029420,5,4,1.0
1735029060,11,8,1.0
1735029000,2,2,1.0
1735028940,63,43,4.0
1735028880,7,5,1.0
1735028880,22,13,0.88
1735028160,31,21,2.0
1735028100,10,7,1.0
1734997140,6,5,1.0
1734995820,17,12,1.0
1734995160,6,5,1.0
1734995040,9,7,1.0
1734994980,23,13,0.91999996
1734994980,9,7,1.0
1734994920,25,15,1.0
1734994860,40,27,3.0
1734994860,7,4,0.28
1734992040,8,5,0.0
1734991920,3,2,0.0
1734991860,14,9,0.0
1734988200,5,3,0.0
1734987960,7,4,0.0
1734986280,8,5,0.0
1734986160,7,4,0.0
1734986100,15,10,0.0
1734986040,38,25,2.0
1734985800,16,10,0.0
1734985740,24,14,0.96
1734985740,7,4,0.0
1734985680,16,10,0.0
1734985620,16,10,0.0
1734985620,25,15,1.0
1734985560,28,18,1.0
1734985560,8,4,0.32
1734981600,39,26,2.0
1734981540,8,5,0.0
1734981300,30,20,1.0
1734981240,9,6,0.0
1734980880,10,6,0.0
1734980760,7,4,0.0
1734980760,23,13,0.91999996
1734977880,63,42,3.0
1734973800,9,6,0.0
1734971220,15,10,0.0
1734969780,17,11,1.0
1734969720,34,22,2.0
1734969660,16,10,0.0
1734969540,10,6,0.0
1734969240,1,0,0.0
1734969180,15,10,0.0
1734969120,10,6,0.0
1734968220,20,13,1.0
1734967980,6,4,0.0
1734967920,23,15,1.0
1734967860,9,6,0.0
1734967200,11,7,0.0
1734966900,14,9,0.0
1734966840,15,10,0.0
1734966660,8,5,0.0
1734966600,10,6,0.0
1734966420,15,10,0.0
1734966360,22,14,1.0
1734966240,6,4,0.0
1734966120,5,3,0.0
1734965640,47,31,2.0
1734965580,31,20,1.0
1734965520,19,12,1.0
1734965400,20,13,1.0
1734965400,13,7,0.52
1734965340,48,28,1.92
1734965340,14,9,0.0
1734965280,14,8,0.56
1734965040,11,7,0.0
1734964980,14,9,0.0
1734964920,12,8,0.0
1734963780,1,0,0.0
1734963720,8,5,0.0
1734963420,13,8,0.0
1734963360,20,13,1.0
1734963360,2,1,0.08
1734963300,4,2,0.0
1734963300,18,10,0.71999997
1734963120,65,43,3.0
1734963060,61,41,4.0
1734963000,15,9,0.59999996
1734963000,5,3,1.0
1734962700,52,34,4.0
1734962460,23,15,2.0
1734962400,50,33,3.0
1734961800,12,8,1.0
1734961620,6,5,1.0
1734961500,13,9,1.0
1734960060,25,17,2.0
1734960000,22,13,0.88
1734956880,47,32,3.0
1734956820,39,23,1.56
1734956700,23,13,0.91999996
1734956580,22,13,0.88
1734956580,3,3,1.0
1734956520,52,35,4.0
1734956460,48,28,1.92
1734956400,5,3,0.19999999
1734955320,6,5,1.0
1734954960,4,3,1.0
1734954840,26,18,2.0
1734954780,9,7,1.0
1734954720,18,13,2.0
1734953820,7,5,1.0
1734953760,9,7,1.0
1734953640,3,3,1.0
1734953460,40,27,3.0
1734953400,21,15,2.0
1734953160,14,10,1.0
1734953100,15,11,1.0
1734953040,10,7,1.0
1734952980,6,5,1.0
1734952920,32,22,2.0
1734952860,11,8,1.0
1734952740,7,5,1.0
1734952620,8,6,1.0
1734952560,13,9,1.0
1734950280,26,18,2.0
1734949620,23,16,2.0
1734949560,19,11,0.76
1734949320,5,4,1.0
1734949080,5,4,1.0
1734949020,3,3,1.0
1734948960,6,5,1.0
1734948660,23,16,2.0
1734948600,22,15,2.0
1734948540,17,10,0.68
1734948480,44,30,3.0
1734948420,13,7,0.52
1734948300,20,14,2.0
1734948240,7,5,1.0
1734947640,38,26,3.0
1734947580,10,7,1.0
1734945360,5,4,1.0
1734945060,9,7,1.0
1734914280,9,7,1.0
1734912120,9,7,1.0
1734912120,11,6,0.44
1734912060,10,6,0.39999998
1734911880,8,6,1.0
1734910140,9,7,1.0
1734910080,6,5,1.0
1734909900,1,1,1.0
1734909840,37,25,3.0
1734909780,12,9,1.0
1734908460,12,9,1.0
1734908280,9,6,0.0
1734908040,13,8,0.0
1734906240,57,38,2.0
1734906120,9,6,0.0
1734905820,6,4,0.0
1734905460,7,4,0.0
1734905220,17,11,0.0
1734904020,8,5,0.0
1734903600,12,8,0.0
1734903540,9,6,0.0
1734899340,5,3,0.19999999
1734899280,29,17,1.16
1734898260,27,18,1.0
1734898200,20,12,0.79999995
1734898200,6,4,0.0
1734898140,21,14,1.0
1734898080,31,18,1.24
1734897840,13,8,0.0
1734897780,20,13,1.0
1734897720,6,4,0.0
1734897720,14,8,0.56
1734896880,3,2,0.0
1734888540,13,8,0.0
1734888480,36,24,1.0
1734886080,5,3,0.0
1734886020,88,59,4.0
1734885840,11,7,0.0
1734885540,20,13,1.0
1734885480,12,8,0.0
1734885360,12,8,0.0
1734882960,7,4,0.0
1734882780,55,37,2.0
1734882780,13,7,0.52
1734882720,14,9,0.0
1734882540,11,7,0.0
1734882480,8,5,0.0
1734880980,13,8,0.0
1734880920,14,9,0.0
1734875040,22,13,0.88
1734875040,9,6,0.0
1734874980,13,7,0.52
1734874080,19,12,0.0
1734874020,21,14,1.0
1734874020,26,15,1.04
1734873960,27,16,1.0799999
1734873900,30,20,1.0
1734873840,50,33,2.0
1734873840,35,21,1.4
1734873780,17,10,0.68
1734873660,1,0,0.0
1734873600,12,8,0.0
1734873480,43,29,2.0
1734873420,7,4,0.0
1734872100,11,6,0.44
1734871860,11,6,0.44
1734870900,8,5,0.0
1734869040,20,13,1.0
1734868980,15,9,0.59999996
1734868920,50,30,2.0
1734868920,6,4,0.0
1734868860,34,20,1.36
1734868800,19,11,0.76
1734868680,7,4,0.0
1734868560,17,11,0.0
1734868500,12,7,0.48
1734868500,3,2,0.0
1734868440,25,16,1.0
1734868380,17,11,0.0
1734868380,18,10,0.71999997
1734868020,17,10,0.68
1734867840,5,3,0.0
1734867780,12,8,0.0
1734867780,12,7,0.48
1734867720,23,15,1.0
1734867720,33,19,1.3199999
1734867420,18,12,0.0
1734867360,24,16,1.0
1734867240,8,5,0.0
1734867180,13,8,0.0
1734867120,6,4,1.0
1734867060,7,4,1.0
1734867000,6,5,1.0
1734866520,23,16,2.0
1734866400,35,24,2.0
1734866340,17,12,1.0
1734866280,18,10,0.71999997
1734866220,15,9,0.59999996
1734866160,34,24,2.0
1734866160,23,13,0.91999996
1734866100,9,7,1.0
1734866100,15,9,0.59999996
1734865920,17,12,1.0
1734865860,13,7,0.52
1734865800,39,27,3.0
1734865740,8,6,1.0
1734865680,18,13,1.0
1734865380,10,7,1.0
1734865320,22,15,2.0
1734864540,6,5,1.0
1734864060,2,2,1.0
1734864000,51,35,3.0
1734862860,46,32,3.0
1734862680,27,19,2.0
1734862620,16,11,1.0
1734862560,22,15,2.0
1734862500,22,13,0.88
1734862440,20,14,2.0
1734862380,8,6,1.0
1734862320,3,3,1.0
1734862320,19,11,0.76
1734862260,10,7,1.0
1734861300,7,5,1.0
1734861240,27,19,2.0
1734861180,36,25,2.0
1734861120,44,26,1.76
1734861060,6,5,1.0
1734861060,17,10,0.68
1734860820,10,7,1.0
1734860760,16,9,0.64
1734859740,11,8,1.0
1734830400,11,6,0.44
1734829980,29,17,1.16
1734829680,12,7,0.48
1734829620,15,8,0.59999996
1734829560,13,7,0.52
1734829500,39,23,1.56
1734828600,47,28,1.88
1734828540,102,61,4.08
1734828480,59,35,2.36
1734828240,18,10,0.71999997
1734828060,11,6,0.44
1734832260,20,14,2.0
1734830460,23,16,2.0
1734830160,7,5,1.0
1734830100,6,5,1.0
1734830040,31,21,2.0
1734829740,12,9,1.0
1734829680,22,15,2.0
1734829620,27,19,2.0
1734829560,24,17,2.0
1734829020,7,5,1.0
1734828660,80,55,5.0
1734828600,102,70,6.0
1734828540,55,38,3.0
1734828300,20,14,2.0
1734822540,10,7,1.0
1734819240,6,4,0.0
1734819000,5,3,0.0
1734815880,12,8,0.0
1734815820,44,29,2.0
1734815820,9,5,0.35999998
1734815760,52,35,2.0
1734815760,39,23,1.56
1734815700,43,25,1.7199999
1734815700,98,66,4.0
1734815640,101,60,4.04
1734815640,75,50,3.0
1734815580,83,49,3.32
1734814860,8,5,0.0
1734814380,8,5,0.0
1734814320,44,29,2.0
1734814260,19,12,0.0
1734814260,30,18,1.1999999
1734814200,22,13,0.88
1734814140,14,9,0.0
1734814080,24,16,1.0
1734814080,7,4,0.28
1734813660,27,18,1.0
1734813600,36,21,1.4399999
1734813420,23,15,1.0
1734813360,15,10,0.0
1734813360,18,10,0.71999997
1734813180,7,4,0.0
1734813000,8,5,0.0
1734812460,37,24,1.0
1734812280,10,6,0.0
1734811980,13,8,0.0
1734811920,20,13,0.0
1734811860,15,9,0.59999996
1734811860,12,8,0.0
1734811800,23,15,1.0
1734811740,14,8,0.56
1734811680,1,0,0.0
1734811620,27,18,1.0
1734811560,9,6,0.0
1734811560,18,10,0.71999997
1734811380,1,0,0.0
1734811320,39,26,1.0
1734811260,56,33,2.24
1734811080,30,20,1.0
1734811020,40,24,1.5999999
1734811020,51,34,2.0
1734810960,54,32,2.1599998
1734810900,40,24,1.5999999
1734810420,41,27,1.0
1734810240,1,0,0.0
1734810180,5,3,0.0
1734808560,6,4,0.0
1734808500,6,4,0.0
1734807780,26,17,1.0
1734807720,15,10,0.0
1734807600,8,5,0.0
1734807540,7,4,0.0
1734807480,15,10,0.0
1734807420,50,33,2.0
1734807360,18,12,0.0
1734807300,57,38,2.0
1734807060,3,2,0.0
1734807000,15,10,0.0
1734806940,27,18,1.0
1734806880,40,26,1.0
1734806700,39,26,1.0
1734806640,77,51,3.0
1734806580,31,20,1.0
1734806280,22,14,1.0
1734806160,5,3,0.0
1734805800,18,12,0.0
1734805740,6,4,0.0
1734805680,16,10,0.0
1734805620,20,12,0.79999995
1734805500,14,9,0.0
1734805380,43,28,1.0
1734805320,7,4,0.0
1734805320,44,26,1.76
1734805260,10,6,0.39999998
1734804720,21,14,0.0
1734804660,14,9,0.0
1734804660,16,9,0.64
1734804600,31,18,1.24
1734804480,12,8,0.0
1734804420,20,13,0.0
1734804420,11,6,0.44
1734804360,8,5,0.0
1734804300,12,7,0.48
1734804300,13,8,0.0
1734804240,6,4,0.0
1734803700,11,7,0.0
1734803640,14,8,0.56
1734803460,8,5,0.0
1734803340,12,7,0.48
1734803280,11,6,0.44
1734801420,5,3,0.0
1734800880,13,7,0.52
1734800880,11,7,0.0
1734800820,24,14,0.96
1734800580,61,41,2.0
1734800520,38,22,1.52
1734800460,59,35,2.36
1734800400,26,17,1.0
1734800340,97,58,3.8799999
1734800280,8,4,0.32
1734800100,12,8,0.0
1734799980,62,41,2.0
1734799920,35,23,1.0
1734799920,55,33,2.2
1734799860,31,20,1.0
1734799860,28,16,1.12
1734799800,31,18,1.24
1734799740,25,16,1.0
1734799680,57,38,2.0
1734799680,22,13,0.88
1734799620,32,19,1.28
1734799560,48,32,2.0
1734799500,43,28,1.0
1734799500,31,18,1.24
1734799440,28,16,1.12
1734799440,1,0,0.0
1734799380,10,6,0.0
1734799140,19,12,0.0
1734799140,6,3,0.24
1734799080,21,14,0.0
1734799080,17,10,0.68
1734798960,5,3,0.0
1734798780,3,2,0.0
1734798720,46,31,2.0
1734798660,32,19,1.28
1734798660,42,28,1.0
1734798600,25,16,1.0
1734798600,29,17,1.16
1734798540,44,29,2.0
1734798540,17,10,0.68
1734798480,16,10,0.0
1734798480,8,4,0.32
1734798360,44,29,2.0
1734798360,6,3,0.24
1734798300,26,15,1.04
1734798300,66,44,3.0
1734798240,49,29,1.9599999
1734797940,7,4,0.0
1734797880,50,30,2.0
1734797880,23,15,1.0
1734797820,5,3,0.0
1734797820,17,10,0.68
1734797760,8,5,0.0
1734797700,29,19,1.0
1734797640,13,7,0.52
1734797640,66,44,3.0
1734797580,45,27,1.8
1734797520,17,12,0.0
1734797460,12,7,0.48
1734797400,14,8,0.56
1734797400,10,7,0.0
1734797280,8,6,0.0
1734797220,38,22,1.52
1734797220,62,42,2.0
1734797160,54,32,2.1599998
1734797100,10,7,0.0
1734797040,24,14,0.96
1734796740,7,5,1.0
1734794580,10,7,1.0
1734794520,22,13,0.88
1734794340,27,19,2.0
1734794280,17,9,0.68
1734793740,7,5,1.0
1734793680,7,5,1.0
1734793680,5,3,0.19999999
1734793620,25,17,2.0
1734793620,9,5,0.35999998
1734793560,15,11,1.0
1734793560,9,5,0.35999998
1734793500,11,6,0.44
1734793080,13,9,1.0
1734793020,30,21,2.0
1734793020,17,10,0.68
1734792960,43,25,1.7199999
1734792840,15,9,0.59999996
1734792660,24,17,2.0
1734792600,23,13,0.91999996
1734792600,17,12,1.0
1734792540,13,9,1.0
1734792540,17,10,0.68
1734792360,7,5,1.0
1734792060,13,7,0.52
1734792000,9,7,1.0
1734791460,8,6,1.0
1734791400,10,7,1.0
1734791100,35,24,2.0
1734790920,32,22,2.0
1734790860,10,7,1.0
1734790740,9,7,1.0
1734790680,8,6,1.0
1734790260,26,18,2.0
1734786660,3,3,1.0
1734784140,7,5,1.0
1734784080,20,14,1.0
1734783060,18,13,1.0
1734783000,37,25,2.0
1734782940,9,7,1.0
1734782880,8,6,1.0
1734782820,38,26,2.0
1734782700,13,9,1.0
1734782460,6,5,1.0
1734782340,3,3,1.0
1734782280,11,8,1.0
1734782220,19,11,0.76
1734782160,16,11,1.0
1734782100,16,9,0.64
1734781980,11,6,0.44
1734781680,5,4,1.0
1734780480,12,9,1.0
1734778740,1,1,1.0
1734778680,27,19,2.0
1734777660,30,21,2.0
1734777600,42,29,2.0
1734777600,15,9,0.59999996
1734777360,29,20,2.0
1734777300,8,6,1.0
1734777240,19,13,1.0
1734777180,7,5,1.0
1734777120,18,13,1.0
1734777060,22,15,2.0
1734776760,3,3,1.0
1734776700,12,9,1.0
1734776640,5,4,1.0
1734776460,55,38,3.0
1734776400,5,4,1.0
1734776340,24,17,2.0
1734775440,25,17,2.0
1734774900,26,18,2.0
1734774660,20,14,1.0
1734774060,7,5,1.0
1734770640,8,6,1.0
1734768780,7,5,1.0
1734745560,11,6,0.44
1734744720,10,7,1.0
1734744660,19,13,1.0
1734744660,23,13,0.91999996
1734744180,41,28,2.0
1734744120,25,17,2.0
1734744120,24,14,0.96
1734744060,7,5,1.0
1734743460,37,25,2.0
1734743400,27,16,1.0799999
1734743280,45,31,3.0
1734743220,37,21,1.48
1734741840,1,1,1.0
1734741840,11,6,0.44
1734741780,55,38,3.0
1734741720,25,15,1.0
1734741540,72,49,4.0
1734741480,77,46,3.08
1734741480,59,40,3.0
1734741420,51,30,2.04
1734741420,70,48,4.0
1734741360,7,5,1.0
1734741360,43,25,1.7199999
1734741300,9,7,1.0
1734741300,4,2,0.16
1734741120,7,4,0.28
1734741120,18,13,1.0
1734741060,8,4,0.32
1734739260,7,5,1.0
1734739140,9,7,1.0
1734739020,7,5,1.0
1734738720,5,4,1.0
1734737220,12,9,1.0
1734736980,17,12,1.0
1734736140,24,17,2.0
1734735660,19,13,1.0
1734735000,9,6,0.0
1734734820,6,4,0.0
1734733560,6,4,0.0
1734733140,4,2,0.0
1734732900,14,8,0.56
1734732420,6,4,0.0
1734732300,7,4,0.0
1734732180,12,8,0.0
1734732060,11,6,0.44
1734731880,14,9,0.0
1734731820,52,36,1.0
1734731760,71,50,2.0
1734731700,58,40,1.0
1734731340,13,9,0.0
1734731280,5,3,0.0
1734731040,12,7,0.48
1734730920,4,2,0.16
1734730440,7,4,0.0
1734729060,3,2,0.0
1734728940,7,4,0.0
1734728880,7,4,0.0
1734728820,14,9,0.0
1734728220,10,7,0.0
1734728160,19,11,0.76
1734727860,19,13,0.0
1734727740,13,9,0.0
1734727680,17,12,0.0
1734727620,50,35,1.0
1734727560,63,37,2.52
1734727560,93,65,3.0
1734727500,65,45,2.0
1734727500,75,45,3.0
1734727440,92,55,3.6799998
1734727200,52,36,1.0
1734727140,40,24,1.5999999
1734727140,94,66,3.0
1734727080,4,2,0.0
1734727080,87,52,3.48
1734726840,30,21,0.0
1734726780,40,24,1.5999999
1734726780,3,2,0.0
1734726720,1,0,0.04
1734726360,54,38,1.0
1734726300,15,10,0.0
1734726300,49,29,1.96
1734726240,13,7,0.52
1734721920,10,7,0.0
1734720840,14,9,0.0
1734719700,8,5,0.0
1734719640,52,36,1.0
1734719580,52,31,2.08
1734719580,11,7,0.0
1734719400,6,4,0.0
1734718920,40,28,1.0
1734718860,75,52,2.0
1734718860,14,8,0.56
1734718800,50,35,1.0
1734718800,84,50,3.36
1734718740,14,9,0.0
1734718740,47,28,1.8799999
1734718680,8,4,0.32
1734718560,13,9,0.0
1734718500,10,6,0.39999998
1734717600,6,4,0.0
1734716280,17,12,0.0
1734716220,28,19,0.0
1734716100,14,9,0.0
1734715800,35,24,1.0
1734715020,10,7,0.0
1734714960,31,21,1.0
1734714900,32,19,1.28
1734714840,37,26,1.0
1734714780,32,22,1.0
1734714780,26,15,1.04
1734714720,34,20,1.36
1734712800,5,3,0.0
1734712740,11,6,0.44
1734712740,55,38,1.0
1734712680,77,46,3.08
1734712680,17,12,0.0
1734712620,25,15,1.0
1734710700,7,4,0.0
1734710460,43,30,1.0
1734710400,94,66,3.0
1734710400,34,20,1.36
1734710340,87,61,2.0
1734710340,88,52,3.52
1734710280,76,45,3.04
1734710280,85,60,2.0
1734710220,8,5,0.0
1734710220,70,42,2.8
1734710160,20,14,0.0
1734710160,9,5,0.35999998
1734710100,14,8,0.56
1734710100,92,64,3.0
1734710040,86,51,3.4399998
1734710040,98,69,3.0
1734709980,91,54,3.6399999
1734709980,60,42,1.0
1734709920,89,53,3.56
1734709920,71,50,2.0
1734709860,70,42,2.8
1734709860,73,51,2.0
1734709800,60,36,2.3999999
1734709740,12,7,0.48
1734708780,31,21,1.0
1734708720,15,9,0.59999996
1734708720,101,71,3.0
1734708660,93,65,3.0
1734708660,81,48,3.24
1734708600,29,20,0.0
1734708600,90,54,3.6
1734708540,24,14,0.96
1734707700,23,16,0.0
1734707640,93,65,3.0
1734707580,94,56,3.76
1734707580,46,32,1.0
1734707520,91,54,3.6399999
1734707460,14,8,0.56
1734707280,22,15,0.0
1734707220,95,68,3.0
1734707220,14,8,0.56
1734707160,90,54,3.6
1734707160,6,5,0.0
1734707100,19,10,0.76
1734703560,11,8,0.0
1734703500,4,3,0.0
1734703440,13,10,0.0
1734700200,72,51,2.0
1734700140,89,63,2.0
1734700140,56,33,2.24
1734700080,92,65,3.0
1734700080,82,49,3.28
1734700020,89,53,3.56
1734700020,75,53,2.0
1734699960,75,45,3.0
1734699960,92,65,3.0
1734699900,67,40,2.6799998
1734699840,9,5,0.35999998
1734699780,41,29,1.0
1734699720,80,57,2.0
1734699720,42,25,1.68
1734699660,12,9,0.0
1734699660,91,54,3.6399999
1734699600,12,7,0.48
1734699120,1,1,0.0
1734699060,74,53,2.0
1734699000,64,38,2.56
1734699000,82,58,2.0
1734698940,91,54,3.6399999
1734698940,68,49,2.0
1734698880,88,52,3.52
1734698820,12,7,0.48
1734698820,50,36,1.0
1734698760,69,41,2.76
1734698760,25,18,0.0
1734698700,3,1,0.12
1734696960,5,4,0.0
1734696600,83,59,2.0
1734696540,86,51,3.4399998
1734696540,11,8,0.0
1734696420,23,17,0.0
1734696120,7,5,1.0
1734691920,11,8,1.0
1734690180,5,4,1.0
1734689460,63,45,3.0
1734689400,30,22,1.0
1734689400,64,38,2.56
1734689340,28,16,1.12
1734689100,72,51,3.0
1734689040,71,42,2.84
1734689040,103,73,4.0
1734688980,100,60,4.0
1734688980,89,63,3.0
1734688920,82,49,3.28
1734688920,98,70,4.0
1734688860,94,56,3.76
1734688860,108,77,4.0
1734688800,108,77,4.0
1734688800,107,64,4.2799997
1734688740,109,77,4.0
1734688740,107,64,4.2799997
1734688680,110,65,4.4
1734688680,49,35,2.0
1734688620,52,31,2.08
1734688440,95,68,4.0
1734688380,109,77,4.0
1734688380,85,51,3.3999999
1734688320,113,67,4.52
1734688320,98,70,4.0
1734688260,104,62,4.16
1734688260,6,5,1.0
1734688200,104,74,4.0
1734688140,113,80,4.0
1734688140,103,61,4.12
1734688080,65,46,3.0
1734688080,84,50,3.36
1734688020,1,1,1.0
1734688020,64,37,2.56
1734687960,102,73,4.0
1734687900,93,55,3.72
1734687900,101,72,4.0
1734687840,93,55,3.72
1734687840,108,77,4.0
1734687780,104,74,4.0
1734687780,109,65,4.36
1734687720,105,75,4.0
1734687720,109,65,4.36
1734687660,25,18,1.0
1734687660,99,59,3.9599998
1734687600,42,25,1.68
1734687360,8,6,1.0
1734686460,10,8,1.0
1734686400,39,28,2.0
1734686340,31,22,2.0
1734686340,34,20,1.36
1734686280,31,18,1.24
1734686280,7,5,1.0
1734686220,9,7,1.0
1734686160,21,12,0.84
1734685620,39,28,2.0
1734685560,22,16,1.0
1734685560,20,12,0.79999995
1734685500,36,26,2.0
1734685500,16,9,0.64
1734685440,9,7,1.0
1734685440,22,13,0.88
1734684960,1,1,1.0
1734684900,6,5,1.0
1734684780,1,1,1.0
1734684720,35,25,2.0
1734684660,7,5,1.0
1734684540,8,6,1.0
1734684300,40,29,2.0
1734684120,5,4,1.0
1734684060,28,20,1.0
1734683520,18,13,1.0
1734683460,14,10,1.0
